stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_light_09_a.png,stimuli/lamp_light_09_b.png,0,0,0,38,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_light_08_a.png,stimuli/hdri_light_08_b.png,0,1,1,17,"[0, 1]",right,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,2,2,21,"[0, 1]",left,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_light_04_a.png,stimuli/hdri_light_04_b.png,0,3,3,13,"[0, 1]",right,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_bump_02_a.png,stimuli/hdri_bump_02_b.png,0,4,4,1,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,5,5,35,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_light_07_a.png,stimuli/hdri_light_07_b.png,0,6,6,16,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_bump_07_a.png,stimuli/hdri_bump_07_b.png,0,7,7,6,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_light_06_a.png,stimuli/hdri_light_06_b.png,0,8,8,15,"[0, 1]",left,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_06_a.png,stimuli/lamp_bump_06_b.png,0,9,9,25,"[0, 1]",left,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_01_a.png,stimuli/lamp_bump_01_b.png,0,10,10,20,"[1, 0]",right,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_08_a.png,stimuli/lamp_bump_08_b.png,0,11,11,27,"[0, 1]",left,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_09_a.png,stimuli/lamp_bump_09_b.png,0,12,12,28,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_light_05_a.png,stimuli/lamp_light_05_b.png,0,13,13,34,"[1, 0]",left,1,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,14,14,23,"[1, 0]",right,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
stimuli/hdri_bump_09_a.png,stimuli/hdri_bump_09_b.png,0,15,15,8,"[0, 1]",left,0,17,21,f,y,y,2019_Jul_16_1004,2AFC_task,59.973827417916326,
