stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,0,0,24,"[0, 1]",right,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_light_04_a.png,stimuli/hdri_light_04_b.png,0,1,1,13,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_bump_07_a.png,stimuli/lamp_bump_07_b.png,0,2,2,26,"[0, 1]",left,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_bump_05_a.png,stimuli/hdri_bump_05_b.png,0,3,3,4,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_bump_08_a.png,stimuli/lamp_bump_08_b.png,0,4,4,27,"[0, 1]",left,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_light_04_a.png,stimuli/lamp_light_04_b.png,0,5,5,33,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_bump_09_a.png,stimuli/hdri_bump_09_b.png,0,6,6,8,"[0, 1]",right,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_bump_01_a.png,stimuli/lamp_bump_01_b.png,0,7,7,20,"[1, 0]",right,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_light_06_a.png,stimuli/hdri_light_06_b.png,0,8,8,15,"[1, 0]",right,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_light_02_a.png,stimuli/lamp_light_02_b.png,0,9,9,31,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_light_01_a.png,stimuli/lamp_light_01_b.png,0,10,10,30,"[0, 1]",right,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_light_03_a.png,stimuli/hdri_light_03_b.png,0,11,11,12,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,12,12,21,"[1, 0]",right,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_light_09_a.png,stimuli/hdri_light_09_b.png,0,13,13,18,"[0, 1]",left,0,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_bump_01_a.png,stimuli/hdri_bump_01_b.png,0,14,14,0,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,15,15,35,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/lamp_light_09_a.png,stimuli/lamp_light_09_b.png,0,16,16,38,"[1, 0]",left,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
stimuli/hdri_bump_07_a.png,stimuli/hdri_bump_07_b.png,0,17,17,6,"[0, 1]",right,1,70,21,m,n,y,2019_Jul_17_1004,2AFC_task,59.96296686889758,
