stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/hdri_light_01_a.png,stimuli/hdri_light_01_b.png,0,0,0,10,"[0, 1]",right,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_light_01_a.png,stimuli/lamp_light_01_b.png,0,1,1,30,"[1, 0]",left,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,2,2,23,"[1, 0]",left,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/hdri_light_05_a.png,stimuli/hdri_light_05_b.png,0,3,3,14,"[1, 0]",right,0,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_light_08_a.png,stimuli/lamp_light_08_b.png,0,4,4,37,"[0, 1]",right,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/hdri_light_09_a.png,stimuli/hdri_light_09_b.png,0,5,5,18,"[1, 0]",right,0,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_light_03_a.png,stimuli/lamp_light_03_b.png,0,6,6,32,"[0, 1]",left,0,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_light_04_a.png,stimuli/lamp_light_04_b.png,0,7,7,33,"[0, 1]",right,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,8,8,35,"[0, 1]",left,0,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,9,9,24,"[0, 1]",right,1,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
stimuli/hdri_light_03_a.png,stimuli/hdri_light_03_b.png,0,10,10,12,"[0, 1]",left,0,82,29,f,y,y,2019_Jul_16_1331,2AFC_task,59.943664940406116,
