stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,0,0,24,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_light_02_a.png,stimuli/lamp_light_02_b.png,0,1,1,31,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_02_a.png,stimuli/hdri_light_02_b.png,0,2,2,11,"[1, 0]",right,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_10_a.png,stimuli/hdri_light_10_b.png,0,3,3,19,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_08_a.png,stimuli/hdri_light_08_b.png,0,4,4,17,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_light_07_a.png,stimuli/lamp_light_07_b.png,0,5,5,36,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_bump_01_a.png,stimuli/hdri_bump_01_b.png,0,6,6,0,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_light_05_a.png,stimuli/lamp_light_05_b.png,0,7,7,34,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_01_a.png,stimuli/lamp_bump_01_b.png,0,8,8,20,"[0, 1]",left,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_light_09_a.png,stimuli/lamp_light_09_b.png,0,9,9,38,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_08_a.png,stimuli/lamp_bump_08_b.png,0,10,10,27,"[0, 1]",left,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_light_01_a.png,stimuli/lamp_light_01_b.png,0,11,11,30,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,12,12,21,"[0, 1]",left,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_06_a.png,stimuli/lamp_bump_06_b.png,0,13,13,25,"[0, 1]",left,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_05_a.png,stimuli/hdri_light_05_b.png,0,14,14,14,"[1, 0]",right,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_07_a.png,stimuli/lamp_bump_07_b.png,0,15,15,26,"[1, 0]",right,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_06_a.png,stimuli/hdri_light_06_b.png,0,16,16,15,"[0, 1]",left,0,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_10_a.png,stimuli/lamp_bump_10_b.png,0,17,17,29,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/lamp_bump_09_a.png,stimuli/lamp_bump_09_b.png,0,18,18,28,"[0, 1]",right,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_bump_04_a.png,stimuli/hdri_bump_04_b.png,0,19,19,3,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
stimuli/hdri_light_07_a.png,stimuli/hdri_light_07_b.png,0,20,20,16,"[1, 0]",left,1,77,25,f,y,y,2019_Jul_15_1430,2AFC_task,59.949845960821,
