stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,0,0,24,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,1,1,21,"[1, 0]",right,0,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_light_08_a.png,stimuli/lamp_light_08_b.png,0,2,2,37,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_bump_02_a.png,stimuli/hdri_bump_02_b.png,0,3,3,1,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,4,4,23,"[0, 1]",left,0,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_bump_07_a.png,stimuli/hdri_bump_07_b.png,0,5,5,6,"[0, 1]",left,0,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_bump_10_a.png,stimuli/hdri_bump_10_b.png,0,6,6,9,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_light_04_a.png,stimuli/hdri_light_04_b.png,0,7,7,13,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_bump_04_a.png,stimuli/hdri_bump_04_b.png,0,8,8,3,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_bump_01_a.png,stimuli/lamp_bump_01_b.png,0,9,9,20,"[0, 1]",left,0,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_light_04_a.png,stimuli/lamp_light_04_b.png,0,10,10,33,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/hdri_light_08_a.png,stimuli/hdri_light_08_b.png,0,11,11,17,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,12,12,35,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
stimuli/lamp_bump_09_a.png,stimuli/lamp_bump_09_b.png,0,13,13,28,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1425,2AFC_task,59.97551800263119,
