stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_light_03_a.png,stimuli/lamp_light_03_b.png,0,0,0,32,"[0, 1]",right,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_bump_09_a.png,stimuli/lamp_bump_09_b.png,0,1,1,28,"[1, 0]",right,0,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,2,2,23,"[0, 1]",right,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/hdri_bump_09_a.png,stimuli/hdri_bump_09_b.png,0,3,3,8,"[1, 0]",right,0,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_light_07_a.png,stimuli/lamp_light_07_b.png,0,4,4,36,"[1, 0]",left,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/hdri_bump_06_a.png,stimuli/hdri_bump_06_b.png,0,5,5,5,"[1, 0]",left,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,6,6,24,"[0, 1]",right,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,7,7,21,"[1, 0]",right,0,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/lamp_bump_10_a.png,stimuli/lamp_bump_10_b.png,0,8,8,29,"[0, 1]",right,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
stimuli/hdri_light_10_a.png,stimuli/hdri_light_10_b.png,0,9,9,19,"[1, 0]",left,1,15,21,f,y,y,2019_Jul_12_1050,2AFC_task,59.95052882291963,
