31.3060 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='endText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
31.3198 	EXP 	textTopLeft: autoDraw = True
31.3198 	EXP 	ex1_stim1: autoDraw = True
31.3198 	EXP 	ex1_stim1: autoDraw = True
31.3198 	EXP 	ex2_stim1: autoDraw = True
31.3198 	EXP 	ex2_stim2: autoDraw = True
31.3198 	EXP 	ex3_stim1: autoDraw = True
31.3198 	EXP 	ex3_stim2: autoDraw = True
44.4812 	DATA 	Keypress: space
44.5070 	EXP 	Imported conditions/conditions.xlsx as conditions, 40 conditions, 2 params
44.5077 	EXP 	Created sequence: random, trialTypes=40, nReps=8, seed=None
44.5080 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimOne', 'stimuli/lamp_light_03_a.png'), ('stimTwo', 'stimuli/lamp_light_03_b.png')])
44.6783 	EXP 	textTopLeft: autoDraw = False
44.6783 	EXP 	ex1_stim1: autoDraw = False
44.6783 	EXP 	ex1_stim1: autoDraw = False
44.6783 	EXP 	ex2_stim1: autoDraw = False
44.6783 	EXP 	ex2_stim2: autoDraw = False
44.6783 	EXP 	ex3_stim1: autoDraw = False
44.6783 	EXP 	ex3_stim2: autoDraw = False
44.6783 	EXP 	im_1: image = 'stimuli/lamp_light_03_a.png'
44.6783 	EXP 	im_2: image = 'stimuli/lamp_light_03_b.png'
44.6783 	EXP 	im_1: pos = array([-0.1,  0. ])
44.6783 	EXP 	im_2: pos = array([0.1, 0. ])
44.6783 	EXP 	im_1: autoDraw = True
44.6783 	EXP 	im_2: autoDraw = True
44.6783 	EXP 	trial_text: autoDraw = True
70.5531 	DATA 	Keypress: right
70.5542 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimOne', 'stimuli/lamp_bump_09_a.png'), ('stimTwo', 'stimuli/lamp_bump_09_b.png')])
70.6679 	EXP 	im_1: autoDraw = False
70.6679 	EXP 	im_2: autoDraw = False
70.6679 	EXP 	trial_text: autoDraw = False
70.6679 	EXP 	im_1: image = 'stimuli/lamp_bump_09_a.png'
70.6679 	EXP 	im_2: image = 'stimuli/lamp_bump_09_b.png'
