stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_light_04_a.png,stimuli/lamp_light_04_b.png,0,0,0,33,"[1, 0]",right,0,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_bump_08_a.png,stimuli/hdri_bump_08_b.png,0,1,1,7,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_bump_06_a.png,stimuli/hdri_bump_06_b.png,0,2,2,5,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,3,3,35,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_09_a.png,stimuli/lamp_bump_09_b.png,0,4,4,28,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_09_a.png,stimuli/lamp_light_09_b.png,0,5,5,38,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_light_07_a.png,stimuli/hdri_light_07_b.png,0,6,6,16,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_10_a.png,stimuli/lamp_light_10_b.png,0,7,7,39,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,8,8,23,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_light_02_a.png,stimuli/hdri_light_02_b.png,0,9,9,11,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_02_a.png,stimuli/lamp_light_02_b.png,0,10,10,31,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_light_09_a.png,stimuli/hdri_light_09_b.png,0,11,11,18,"[0, 1]",left,0,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_light_04_a.png,stimuli/hdri_light_04_b.png,0,12,12,13,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_bump_05_a.png,stimuli/hdri_bump_05_b.png,0,13,13,4,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_07_a.png,stimuli/lamp_bump_07_b.png,0,14,14,26,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,15,15,24,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_bump_04_a.png,stimuli/hdri_bump_04_b.png,0,16,16,3,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_03_a.png,stimuli/lamp_bump_03_b.png,0,17,17,22,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_08_a.png,stimuli/lamp_light_08_b.png,0,18,18,37,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_light_05_a.png,stimuli/lamp_light_05_b.png,0,19,19,34,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,20,20,21,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
stimuli/hdri_bump_01_a.png,stimuli/hdri_bump_01_b.png,0,21,21,0,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1056,2AFC_task,59.95157111501455,
