stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/lamp_bump_04_a.png,stimuli/lamp_bump_04_b.png,0,0,0,23,"[0, 1]",left,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_light_06_a.png,stimuli/lamp_light_06_b.png,0,1,1,35,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_bump_08_a.png,stimuli/hdri_bump_08_b.png,0,2,2,7,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_08_a.png,stimuli/lamp_bump_08_b.png,0,3,3,27,"[0, 1]",left,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_bump_01_a.png,stimuli/hdri_bump_01_b.png,0,4,4,0,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_light_03_a.png,stimuli/lamp_light_03_b.png,0,5,5,32,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_05_a.png,stimuli/lamp_bump_05_b.png,0,6,6,24,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_bump_06_a.png,stimuli/hdri_bump_06_b.png,0,7,7,5,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_bump_05_a.png,stimuli/hdri_bump_05_b.png,0,8,8,4,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_01_a.png,stimuli/lamp_bump_01_b.png,0,9,9,20,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_03_a.png,stimuli/lamp_bump_03_b.png,0,10,10,22,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_bump_04_a.png,stimuli/hdri_bump_04_b.png,0,11,11,3,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_light_08_a.png,stimuli/hdri_light_08_b.png,0,12,12,17,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_light_07_a.png,stimuli/hdri_light_07_b.png,0,13,13,16,"[1, 0]",left,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_light_04_a.png,stimuli/lamp_light_04_b.png,0,14,14,33,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_02_a.png,stimuli/lamp_bump_02_b.png,0,15,15,21,"[0, 1]",left,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_light_05_a.png,stimuli/lamp_light_05_b.png,0,16,16,34,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_light_05_a.png,stimuli/hdri_light_05_b.png,0,17,17,14,"[0, 1]",left,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_light_01_a.png,stimuli/lamp_light_01_b.png,0,18,18,30,"[0, 1]",right,1,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/hdri_light_09_a.png,stimuli/hdri_light_09_b.png,0,19,19,18,"[1, 0]",right,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
stimuli/lamp_bump_07_a.png,stimuli/lamp_bump_07_b.png,0,20,20,26,"[1, 0]",right,0,43,22,f,y,y,2019_Jul_12_1000,2AFC_task,59.95078040788951,
