stimOne,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,rating,decisionTime,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli\rgb_scene000037.png,0,0,0,36,3,14.581,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000011.png,0,1,1,10,3,6.537,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000013.png,0,2,2,12,3,1.717,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000017.png,0,3,3,16,6,2.446,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000027.png,0,4,4,26,2,1.831,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000035.png,0,5,5,34,6,1.389,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000014.png,0,6,6,13,4,2.013,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000041.png,0,7,7,40,2,3.233,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000021.png,0,8,8,20,6,1.506,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000048.png,0,9,9,47,5,1.458,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000042.png,0,10,10,41,5,1.658,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000003.png,0,11,11,2,4,3.165,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000025.png,0,12,12,24,2,1.466,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000023.png,0,13,13,22,2,1.118,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000049.png,0,14,14,48,5,3.659,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000050.png,0,15,15,49,5,1.178,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000040.png,0,16,16,39,2,2.166,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000047.png,0,17,17,46,4,6.048,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000029.png,0,18,18,28,3,1.176,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000028.png,0,19,19,27,5,2.159,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000033.png,0,20,20,32,2,1.393,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000004.png,0,21,21,3,3,3.178,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000018.png,0,22,22,17,2,3.283,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000038.png,0,23,23,37,5,1.289,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000002.png,0,24,24,1,5,1.128,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000026.png,0,25,25,25,2,3.176,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000030.png,0,26,26,29,5,1.113,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000031.png,0,27,27,30,3,1.202,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000043.png,0,28,28,42,3,2.629,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000016.png,0,29,29,15,4,1.994,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000034.png,0,30,30,33,5,1.792,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000022.png,0,31,31,21,2,2.048,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000024.png,0,32,32,23,3,2.012,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000012.png,0,33,33,11,2,3.82,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000015.png,0,34,34,14,2,1.195,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000020.png,0,35,35,19,2,0.96,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000032.png,0,36,36,31,2,1.664,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000007.png,0,37,37,6,5,0.987,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000036.png,0,38,38,35,2,3.001,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000005.png,0,39,39,4,2,2.154,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
stimuli\rgb_scene000006.png,0,40,40,5,2,1.736,13,26,f,n,n,2019_Apr_08_1421,gloss_ratings_task,59.942730767425864,
