stimOne,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,rating,decisionTime,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli\rgb_scene000022.png,0,0,0,21,2,19.604,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000024.png,0,1,1,23,4,5.512,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000043.png,0,2,2,42,1,4.202,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000034.png,0,3,3,33,5,10.279,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000001.png,0,4,4,0,3,7.904,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000033.png,0,5,5,32,1,3.727,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000003.png,0,6,6,2,4,2.714,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000049.png,0,7,7,48,3,3.798,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000004.png,0,8,8,3,3,2.557,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000040.png,0,9,9,39,1,5.388,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000046.png,0,10,10,45,1,2.331,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000039.png,0,11,11,38,1,1.881,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000013.png,0,12,12,12,1,1.347,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000038.png,0,13,13,37,6,6.308,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000027.png,0,14,14,26,1,2.049,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000009.png,0,15,15,8,1,1.285,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000010.png,0,16,16,9,1,3.703,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000018.png,0,17,17,17,1,1.269,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
stimuli\rgb_scene000002.png,0,18,18,1,5,2.527,19,23,f,y,y,2019_Apr_09_1616,gloss_ratings_task,59.97062648463163,
