stimOne,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,rating,decisionTime,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000012.png,0,0,0,11,2,14.587,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000033.png,0,1,1,32,4,15.428,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000037.png,0,2,2,36,3,13.383,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000046.png,0,3,3,45,2,3.566,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000001.png,0,4,4,0,5,9.173,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000041.png,0,5,5,40,2,2.6,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000019.png,0,6,6,18,3,4.509,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000011.png,0,7,7,10,3,5.105,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000040.png,0,8,8,39,2,2.968,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000006.png,0,9,9,5,1,5.276,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000023.png,0,10,10,22,2,4.04,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000044.png,0,11,11,43,6,2.635,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000039.png,0,12,12,38,2,8.91,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000004.png,0,13,13,3,5,3.214,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000013.png,0,14,14,12,2,3.101,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000049.png,0,15,15,48,5,3.132,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000009.png,0,16,16,8,3,3.201,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000022.png,0,17,17,21,5,2.734,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000025.png,0,18,18,24,3,17.255,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000035.png,0,19,19,34,6,2.674,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000010.png,0,20,20,9,2,2.773,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000036.png,0,21,21,35,2,2.769,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
stimuli/rgb_scene000007.png,0,22,22,6,6,3.441,02,26,f,y,y,2019_Apr_03_1257,gloss_ratings_task,59.894827730565325,
