stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000146_render000000.png,stimuli/rgb_scene000146_render000001.png,0,0,0,168,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000195_render000001.png,stimuli/rgb_scene000195_render000005.png,0,1,1,198,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000012_render000001.png,stimuli/rgb_scene000012_render000002.png,0,2,2,48,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000146_render000000.png,stimuli/rgb_scene000146_render000005.png,0,3,3,172,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000102_render000000.png,stimuli/rgb_scene000102_render000004.png,0,4,4,129,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000195_render000003.png,stimuli/rgb_scene000195_render000004.png,0,5,5,204,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000090_render000005.png,stimuli/rgb_scene000090_render000006.png,0,6,6,83,"[1, 0]",right,0,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000146_render000004.png,stimuli/rgb_scene000146_render000005.png,0,7,7,186,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000012_render000003.png,stimuli/rgb_scene000012_render000006.png,0,8,8,59,"[1, 0]",right,0,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000096_render000001.png,stimuli/rgb_scene000096_render000003.png,0,9,9,112,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000012_render000005.png,stimuli/rgb_scene000012_render000006.png,0,10,10,62,"[1, 0]",right,0,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000195_render000000.png,stimuli/rgb_scene000195_render000006.png,0,11,11,194,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000096_render000000.png,stimuli/rgb_scene000096_render000003.png,0,12,12,107,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000004_render000001.png,stimuli/rgb_scene000004_render000002.png,0,13,13,6,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000146_render000002.png,stimuli/rgb_scene000146_render000005.png,0,14,14,181,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000095_render000002.png,stimuli/rgb_scene000095_render000005.png,0,15,15,97,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000095_render000005.png,stimuli/rgb_scene000095_render000006.png,0,16,16,104,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000096_render000002.png,stimuli/rgb_scene000096_render000004.png,0,17,17,117,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000005_render000001.png,stimuli/rgb_scene000005_render000005.png,0,18,18,30,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000113_render000001.png,stimuli/rgb_scene000113_render000002.png,0,19,19,153,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000195_render000004.png,stimuli/rgb_scene000195_render000006.png,0,20,20,208,"[1, 0]",right,0,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000195_render000004.png,stimuli/rgb_scene000195_render000005.png,0,21,21,207,"[0, 1]",left,0,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000095_render000000.png,stimuli/rgb_scene000095_render000003.png,0,22,22,86,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000090_render000001.png,stimuli/rgb_scene000090_render000006.png,0,23,23,73,"[0, 1]",right,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
stimuli/rgb_scene000102_render000002.png,stimuli/rgb_scene000102_render000003.png,0,24,24,137,"[1, 0]",left,1,666,24,f,y,y,2019_Apr_29_1454,2AFC_task,59.927109337977306,
