stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000012_render000001.png,stimuli/rgb_scene000012_render000003.png,0,0,0,49,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000195_render000002.png,stimuli/rgb_scene000195_render000003.png,0,1,1,200,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000090_render000004.png,stimuli/rgb_scene000090_render000006.png,0,2,2,82,"[0, 1]",left,0,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000012_render000004.png,stimuli/rgb_scene000012_render000005.png,0,3,3,60,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000004_render000004.png,stimuli/rgb_scene000004_render000006.png,0,4,4,19,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000113_render000002.png,stimuli/rgb_scene000113_render000005.png,0,5,5,160,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000012_render000000.png,stimuli/rgb_scene000012_render000004.png,0,6,6,45,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000095_render000000.png,stimuli/rgb_scene000095_render000002.png,0,7,7,85,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000113_render000004.png,stimuli/rgb_scene000113_render000005.png,0,8,8,165,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000095_render000002.png,stimuli/rgb_scene000095_render000003.png,0,9,9,95,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000005_render000001.png,stimuli/rgb_scene000005_render000004.png,0,10,10,29,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000095_render000002.png,stimuli/rgb_scene000095_render000004.png,0,11,11,96,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000090_render000000.png,stimuli/rgb_scene000090_render000003.png,0,12,12,65,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000113_render000000.png,stimuli/rgb_scene000113_render000006.png,0,13,13,152,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000096_render000001.png,stimuli/rgb_scene000096_render000003.png,0,14,14,112,"[1, 0]",left,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
stimuli/rgb_scene000195_render000000.png,stimuli/rgb_scene000195_render000006.png,0,15,15,194,"[0, 1]",right,1,333,25,f,y,y,2019_Apr_25_1500,2AFC_task,59.95060069179612,
