stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000102_render000001.png,stimuli/rgb_scene000102_render000003.png,0,0,0,133,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000004_render000002.png,stimuli/rgb_scene000004_render000004.png,0,1,1,12,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000102_render000001.png,stimuli/rgb_scene000102_render000006.png,0,2,2,136,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000004_render000000.png,stimuli/rgb_scene000004_render000005.png,0,3,3,4,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000113_render000002.png,stimuli/rgb_scene000113_render000004.png,0,4,4,159,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000195_render000004.png,stimuli/rgb_scene000195_render000006.png,0,5,5,208,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000096_render000003.png,stimuli/rgb_scene000096_render000005.png,0,6,6,121,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000195_render000002.png,stimuli/rgb_scene000195_render000005.png,0,7,7,202,"[1, 0]",right,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000090_render000002.png,stimuli/rgb_scene000090_render000004.png,0,8,8,75,"[1, 0]",right,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000005_render000001.png,stimuli/rgb_scene000005_render000005.png,0,9,9,30,"[0, 1]",left,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000113_render000002.png,stimuli/rgb_scene000113_render000006.png,0,10,10,161,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000090_render000001.png,stimuli/rgb_scene000090_render000005.png,0,11,11,72,"[0, 1]",left,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000146_render000004.png,stimuli/rgb_scene000146_render000005.png,0,12,12,186,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000146_render000003.png,stimuli/rgb_scene000146_render000004.png,0,13,13,183,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000095_render000000.png,stimuli/rgb_scene000095_render000002.png,0,14,14,85,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000004_render000001.png,stimuli/rgb_scene000004_render000002.png,0,15,15,6,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000005_render000004.png,stimuli/rgb_scene000005_render000006.png,0,16,16,40,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000005_render000003.png,stimuli/rgb_scene000005_render000004.png,0,17,17,36,"[1, 0]",right,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000113_render000003.png,stimuli/rgb_scene000113_render000005.png,0,18,18,163,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000195_render000005.png,stimuli/rgb_scene000195_render000006.png,0,19,19,209,"[1, 0]",right,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000195_render000000.png,stimuli/rgb_scene000195_render000001.png,0,20,20,189,"[1, 0]",right,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000113_render000005.png,stimuli/rgb_scene000113_render000006.png,0,21,21,167,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000195_render000002.png,stimuli/rgb_scene000195_render000006.png,0,22,22,203,"[0, 1]",left,0,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000095_render000000.png,stimuli/rgb_scene000095_render000006.png,0,23,23,89,"[0, 1]",right,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
stimuli/rgb_scene000146_render000005.png,stimuli/rgb_scene000146_render000006.png,0,24,24,188,"[1, 0]",left,1,111,19,f,y,y,2019_Apr_25_1557,2AFC_task,59.95491392436398,
