stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000102_render000003.png,stimuli/rgb_scene000102_render000004.png,0,0,0,141,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000146_render000002.png,stimuli/rgb_scene000146_render000003.png,0,1,1,179,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000004_render000000.png,stimuli/rgb_scene000004_render000002.png,0,2,2,1,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000000.png,stimuli/rgb_scene000012_render000002.png,0,3,3,43,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000004.png,stimuli/rgb_scene000012_render000005.png,0,4,4,60,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000000.png,stimuli/rgb_scene000012_render000006.png,0,5,5,47,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000001.png,stimuli/rgb_scene000012_render000002.png,0,6,6,48,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000146_render000000.png,stimuli/rgb_scene000146_render000006.png,0,7,7,173,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000102_render000003.png,stimuli/rgb_scene000102_render000005.png,0,8,8,142,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000090_render000000.png,stimuli/rgb_scene000090_render000002.png,0,9,9,64,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000096_render000000.png,stimuli/rgb_scene000096_render000003.png,0,10,10,107,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000004_render000003.png,stimuli/rgb_scene000004_render000004.png,0,11,11,15,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000102_render000001.png,stimuli/rgb_scene000102_render000006.png,0,12,12,136,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000005_render000003.png,stimuli/rgb_scene000005_render000004.png,0,13,13,36,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000005_render000001.png,stimuli/rgb_scene000005_render000005.png,0,14,14,30,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000005_render000003.png,stimuli/rgb_scene000005_render000006.png,0,15,15,38,"[1, 0]",right,0,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000113_render000003.png,stimuli/rgb_scene000113_render000005.png,0,16,16,163,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000004_render000002.png,stimuli/rgb_scene000004_render000005.png,0,17,17,13,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000096_render000000.png,stimuli/rgb_scene000096_render000001.png,0,18,18,105,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000096_render000003.png,stimuli/rgb_scene000096_render000004.png,0,19,19,120,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000102_render000003.png,stimuli/rgb_scene000102_render000006.png,0,20,20,143,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000146_render000002.png,stimuli/rgb_scene000146_render000005.png,0,21,21,181,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000146_render000003.png,stimuli/rgb_scene000146_render000005.png,0,22,22,184,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000004_render000002.png,stimuli/rgb_scene000004_render000004.png,0,23,23,12,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000003.png,stimuli/rgb_scene000012_render000004.png,0,24,24,57,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000102_render000000.png,stimuli/rgb_scene000102_render000006.png,0,25,25,131,"[1, 0]",left,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000012_render000002.png,stimuli/rgb_scene000012_render000005.png,0,26,26,55,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
stimuli/rgb_scene000146_render000000.png,stimuli/rgb_scene000146_render000004.png,0,27,27,171,"[0, 1]",right,1,222,26,f,y,y,2019_Apr_25_1400,2AFC_task,59.93109127864803,
