stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000113_render000001.png,stimuli/rgb_scene000113_render000005.png,0,0,0,156,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000113_render000002.png,stimuli/rgb_scene000113_render000004.png,0,1,1,159,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000095_render000004.png,stimuli/rgb_scene000095_render000006.png,0,2,2,103,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000095_render000003.png,stimuli/rgb_scene000095_render000006.png,0,3,3,101,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000005_render000000.png,stimuli/rgb_scene000005_render000006.png,0,4,4,26,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000095_render000002.png,stimuli/rgb_scene000095_render000005.png,0,5,5,97,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000012_render000002.png,stimuli/rgb_scene000012_render000003.png,0,6,6,53,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000113_render000000.png,stimuli/rgb_scene000113_render000006.png,0,7,7,152,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000005_render000002.png,stimuli/rgb_scene000005_render000005.png,0,8,8,34,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000004_render000004.png,stimuli/rgb_scene000004_render000006.png,0,9,9,19,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000113_render000005.png,stimuli/rgb_scene000113_render000006.png,0,10,10,167,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000012_render000001.png,stimuli/rgb_scene000012_render000002.png,0,11,11,48,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000090_render000000.png,stimuli/rgb_scene000090_render000001.png,0,12,12,63,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000102_render000002.png,stimuli/rgb_scene000102_render000004.png,0,13,13,138,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000146_render000001.png,stimuli/rgb_scene000146_render000003.png,0,14,14,175,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000102_render000000.png,stimuli/rgb_scene000102_render000003.png,0,15,15,128,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000096_render000004.png,stimuli/rgb_scene000096_render000005.png,0,16,16,123,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000113_render000000.png,stimuli/rgb_scene000113_render000005.png,0,17,17,151,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000095_render000002.png,stimuli/rgb_scene000095_render000006.png,0,18,18,98,"[0, 1]",right,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000102_render000004.png,stimuli/rgb_scene000102_render000006.png,0,19,19,145,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
stimuli/rgb_scene000096_render000002.png,stimuli/rgb_scene000096_render000004.png,0,20,20,117,"[1, 0]",left,1,123,21,f,y,y,2019_Apr_30_1256,2AFC_task,59.96016244394088,
