stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000012_render000001.png,stimuli/rgb_scene000012_render000006.png,0,0,0,52,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000012_render000000.png,stimuli/rgb_scene000012_render000003.png,0,1,1,44,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000005_render000003.png,stimuli/rgb_scene000005_render000004.png,0,2,2,36,"[1, 0]",left,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000090_render000000.png,stimuli/rgb_scene000090_render000004.png,0,3,3,66,"[1, 0]",right,0,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000096_render000002.png,stimuli/rgb_scene000096_render000006.png,0,4,4,119,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000113_render000000.png,stimuli/rgb_scene000113_render000002.png,0,5,5,148,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000102_render000000.png,stimuli/rgb_scene000102_render000006.png,0,6,6,131,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000113_render000003.png,stimuli/rgb_scene000113_render000005.png,0,7,7,163,"[1, 0]",left,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000095_render000005.png,stimuli/rgb_scene000095_render000006.png,0,8,8,104,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000195_render000001.png,stimuli/rgb_scene000195_render000004.png,0,9,9,197,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000005_render000002.png,stimuli/rgb_scene000005_render000005.png,0,10,10,34,"[1, 0]",right,0,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000004_render000001.png,stimuli/rgb_scene000004_render000002.png,0,11,11,6,"[0, 1]",right,1,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000005_render000001.png,stimuli/rgb_scene000005_render000006.png,0,12,12,31,"[0, 1]",left,0,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
stimuli/rgb_scene000195_render000004.png,stimuli/rgb_scene000195_render000005.png,0,13,13,207,"[1, 0]",right,0,731,19,f,y,y,2019_Apr_30_1555,2AFC_task,59.944819473287225,
