stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000066_render000000.png,stimuli/rgb_scene000066_render000005.png,0,0,0,67,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000150_render000004.png,stimuli/rgb_scene000150_render000005.png,0,1,1,123,"[0, 1]",right,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000147_render000002.png,stimuli/rgb_scene000147_render000004.png,0,2,2,96,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000150_render000001.png,stimuli/rgb_scene000150_render000003.png,0,3,3,112,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000160_render000005.png,stimuli/rgb_scene000160_render000006.png,0,4,4,146,"[0, 1]",right,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000196_render000003.png,stimuli/rgb_scene000196_render000006.png,0,5,5,206,"[1, 0]",right,0,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000006.png,0,6,6,140,"[0, 1]",right,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000165_render000001.png,stimuli/rgb_scene000165_render000004.png,0,7,7,155,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000066_render000002.png,stimuli/rgb_scene000066_render000006.png,0,8,8,77,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000056_render000004.png,stimuli/rgb_scene000056_render000005.png,0,9,9,60,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
stimuli/rgb_scene000042_render000003.png,stimuli/rgb_scene000042_render000004.png,0,10,10,15,"[1, 0]",left,1,99,21,f,y,y,2019_Jul_15_1435,2AFC_task,59.95361338240629,
