stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000056_render000002.png,stimuli/rgb_scene000056_render000004.png,0,0,0,54,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000056_render000000.png,stimuli/rgb_scene000056_render000001.png,0,1,1,42,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000002.png,0,2,2,69,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000003.png,0,3,3,70,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000160_render000004.png,stimuli/rgb_scene000160_render000005.png,0,4,4,144,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000165_render000001.png,stimuli/rgb_scene000165_render000004.png,0,5,5,155,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000006.png,0,6,6,73,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000056_render000001.png,stimuli/rgb_scene000056_render000005.png,0,7,7,51,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000042_render000003.png,stimuli/rgb_scene000042_render000004.png,0,8,8,15,"[0, 1]",left,0,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000165_render000000.png,stimuli/rgb_scene000165_render000001.png,0,9,9,147,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000150_render000003.png,stimuli/rgb_scene000150_render000004.png,0,10,10,120,"[0, 1]",right,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000066_render000005.png,stimuli/rgb_scene000066_render000006.png,0,11,11,83,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000165_render000002.png,stimuli/rgb_scene000165_render000006.png,0,12,12,161,"[1, 0]",left,1,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
stimuli/rgb_scene000196_render000002.png,stimuli/rgb_scene000196_render000004.png,0,13,13,201,"[0, 1]",left,0,27,32,m,y,y,2019_Jul_16_1436,2AFC_task,59.96339834217518,
