stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000150_render000000.png,stimuli/rgb_scene000150_render000001.png,0,0,0,105,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000005.png,0,1,1,72,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000042_render000001.png,stimuli/rgb_scene000042_render000005.png,0,2,2,9,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000165_render000001.png,stimuli/rgb_scene000165_render000002.png,0,3,3,153,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000042_render000002.png,stimuli/rgb_scene000042_render000004.png,0,4,4,12,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000150_render000000.png,stimuli/rgb_scene000150_render000005.png,0,5,5,109,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000005.png,0,6,6,93,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000042_render000003.png,stimuli/rgb_scene000042_render000004.png,0,7,7,15,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000003.png,0,8,8,91,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000196_render000002.png,stimuli/rgb_scene000196_render000003.png,0,9,9,200,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000066_render000002.png,stimuli/rgb_scene000066_render000003.png,0,10,10,74,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000003.png,stimuli/rgb_scene000160_render000005.png,0,11,11,142,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000169_render000003.png,stimuli/rgb_scene000169_render000005.png,0,12,12,184,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000047_render000005.png,stimuli/rgb_scene000047_render000006.png,0,13,13,41,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000196_render000002.png,stimuli/rgb_scene000196_render000006.png,0,14,14,203,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000001.png,0,15,15,126,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000169_render000002.png,stimuli/rgb_scene000169_render000003.png,0,16,16,179,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000066_render000003.png,stimuli/rgb_scene000066_render000006.png,0,17,17,80,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000003.png,0,18,18,128,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000147_render000000.png,stimuli/rgb_scene000147_render000006.png,0,19,19,89,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000047_render000000.png,stimuli/rgb_scene000047_render000006.png,0,20,20,26,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000042_render000000.png,stimuli/rgb_scene000042_render000006.png,0,21,21,5,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000004.png,0,22,22,138,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000165_render000001.png,stimuli/rgb_scene000165_render000004.png,0,23,23,155,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000047_render000003.png,stimuli/rgb_scene000047_render000004.png,0,24,24,36,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000002.png,0,25,25,90,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000004.png,0,26,26,129,"[0, 1]",right,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000003.png,0,27,27,137,"[1, 0]",left,1,19,26,f,y,y,2019_Jul_16_1228,2AFC_task,59.9638298216623,
