stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000165_render000002.png,stimuli/rgb_scene000165_render000003.png,0,0,0,158,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000006.png,0,1,1,94,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000047_render000001.png,stimuli/rgb_scene000047_render000003.png,0,2,2,28,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000056_render000000.png,stimuli/rgb_scene000056_render000006.png,0,3,3,47,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000150_render000001.png,stimuli/rgb_scene000150_render000002.png,0,4,4,111,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000056_render000002.png,stimuli/rgb_scene000056_render000003.png,0,5,5,53,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000196_render000004.png,stimuli/rgb_scene000196_render000006.png,0,6,6,208,"[1, 0]",right,0,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000147_render000003.png,stimuli/rgb_scene000147_render000004.png,0,7,7,99,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000150_render000002.png,stimuli/rgb_scene000150_render000004.png,0,8,8,117,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000005.png,0,9,9,93,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000042_render000001.png,stimuli/rgb_scene000042_render000002.png,0,10,10,6,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000042_render000000.png,stimuli/rgb_scene000042_render000003.png,0,11,11,2,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000005.png,0,12,12,139,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000042_render000002.png,stimuli/rgb_scene000042_render000005.png,0,13,13,13,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000004.png,stimuli/rgb_scene000160_render000006.png,0,14,14,145,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000147_render000003.png,stimuli/rgb_scene000147_render000005.png,0,15,15,100,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000006.png,0,16,16,131,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000066_render000005.png,stimuli/rgb_scene000066_render000006.png,0,17,17,83,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000150_render000000.png,stimuli/rgb_scene000150_render000004.png,0,18,18,108,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000196_render000002.png,stimuli/rgb_scene000196_render000005.png,0,19,19,202,"[1, 0]",right,0,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000001.png,stimuli/rgb_scene000160_render000004.png,0,20,20,134,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000165_render000003.png,stimuli/rgb_scene000165_render000005.png,0,21,21,163,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000002.png,0,22,22,69,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000004.png,stimuli/rgb_scene000160_render000005.png,0,23,23,144,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000165_render000001.png,stimuli/rgb_scene000165_render000004.png,0,24,24,155,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000004.png,0,25,25,138,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000003.png,0,26,26,128,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000169_render000000.png,stimuli/rgb_scene000169_render000003.png,0,27,27,170,"[1, 0]",right,0,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000066_render000000.png,stimuli/rgb_scene000066_render000006.png,0,28,28,68,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000047_render000001.png,stimuli/rgb_scene000047_render000004.png,0,29,29,29,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000196_render000000.png,stimuli/rgb_scene000196_render000002.png,0,30,30,190,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000147_render000004.png,stimuli/rgb_scene000147_render000005.png,0,31,31,102,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000042_render000003.png,stimuli/rgb_scene000042_render000005.png,0,32,32,16,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000066_render000000.png,stimuli/rgb_scene000066_render000003.png,0,33,33,65,"[1, 0]",left,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
stimuli/rgb_scene000056_render000003.png,stimuli/rgb_scene000056_render000004.png,0,34,34,57,"[0, 1]",right,1,87,25,f,y,y,2019_Jul_12_1449,2AFC_task,59.9393533627573,
