stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000056_render000002.png,stimuli/rgb_scene000056_render000004.png,0,0,0,54,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000000.png,stimuli/rgb_scene000066_render000004.png,0,1,1,66,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000147_render000004.png,stimuli/rgb_scene000147_render000006.png,0,2,2,103,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000001.png,stimuli/rgb_scene000047_render000005.png,0,3,3,30,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000147_render000002.png,stimuli/rgb_scene000147_render000005.png,0,4,4,97,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000196_render000002.png,stimuli/rgb_scene000196_render000004.png,0,5,5,201,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000002.png,stimuli/rgb_scene000066_render000005.png,0,6,6,76,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000160_render000002.png,stimuli/rgb_scene000160_render000006.png,0,7,7,140,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000004.png,stimuli/rgb_scene000066_render000005.png,0,8,8,81,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000169_render000003.png,stimuli/rgb_scene000169_render000005.png,0,9,9,184,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000042_render000000.png,stimuli/rgb_scene000042_render000001.png,0,10,10,0,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000003.png,0,11,11,70,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000196_render000000.png,stimuli/rgb_scene000196_render000001.png,0,12,12,189,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000004.png,stimuli/rgb_scene000047_render000005.png,0,13,13,39,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000150_render000002.png,stimuli/rgb_scene000150_render000004.png,0,14,14,117,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000160_render000005.png,stimuli/rgb_scene000160_render000006.png,0,15,15,146,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000004.png,stimuli/rgb_scene000047_render000006.png,0,16,16,40,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000002.png,stimuli/rgb_scene000047_render000004.png,0,17,17,33,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000165_render000003.png,stimuli/rgb_scene000165_render000004.png,0,18,18,162,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000150_render000000.png,stimuli/rgb_scene000150_render000002.png,0,19,19,106,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000160_render000001.png,stimuli/rgb_scene000160_render000004.png,0,20,20,134,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000000.png,stimuli/rgb_scene000047_render000003.png,0,21,21,23,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000002.png,stimuli/rgb_scene000066_render000006.png,0,22,22,77,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000196_render000003.png,stimuli/rgb_scene000196_render000005.png,0,23,23,205,"[1, 0]",right,0,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000169_render000004.png,stimuli/rgb_scene000169_render000006.png,0,24,24,187,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000150_render000003.png,stimuli/rgb_scene000150_render000006.png,0,25,25,122,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000150_render000001.png,stimuli/rgb_scene000150_render000002.png,0,26,26,111,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000000.png,stimuli/rgb_scene000066_render000005.png,0,27,27,67,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000165_render000003.png,stimuli/rgb_scene000165_render000006.png,0,28,28,164,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000165_render000004.png,stimuli/rgb_scene000165_render000006.png,0,29,29,166,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000066_render000001.png,stimuli/rgb_scene000066_render000006.png,0,30,30,73,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000196_render000001.png,stimuli/rgb_scene000196_render000004.png,0,31,31,197,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000150_render000002.png,stimuli/rgb_scene000150_render000003.png,0,32,32,116,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000042_render000005.png,stimuli/rgb_scene000042_render000006.png,0,33,33,20,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000147_render000000.png,stimuli/rgb_scene000147_render000004.png,0,34,34,87,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000147_render000000.png,stimuli/rgb_scene000147_render000001.png,0,35,35,84,"[0, 1]",right,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000160_render000000.png,stimuli/rgb_scene000160_render000006.png,0,36,36,131,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000169_render000000.png,stimuli/rgb_scene000169_render000004.png,0,37,37,171,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000165_render000004.png,stimuli/rgb_scene000165_render000005.png,0,38,38,165,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000056_render000003.png,stimuli/rgb_scene000056_render000006.png,0,39,39,59,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000056_render000004.png,stimuli/rgb_scene000056_render000006.png,0,40,40,61,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000147_render000000.png,stimuli/rgb_scene000147_render000006.png,0,41,41,89,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
stimuli/rgb_scene000047_render000003.png,stimuli/rgb_scene000047_render000006.png,0,42,42,38,"[1, 0]",left,1,22,20,m,y,y,2019_Jul_16_1119,2AFC_task,59.949306863959286,
