stimOne,stimTwo,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,resp_key,corresponding_image,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/rgb_scene000165_render000000.png,stimuli/rgb_scene000165_render000005.png,0,0,0,151,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000066_render000002.png,stimuli/rgb_scene000066_render000003.png,0,1,1,74,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000160_render000001.png,stimuli/rgb_scene000160_render000005.png,0,2,2,135,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000047_render000002.png,stimuli/rgb_scene000047_render000005.png,0,3,3,34,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000169_render000002.png,stimuli/rgb_scene000169_render000004.png,0,4,4,180,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000047_render000001.png,stimuli/rgb_scene000047_render000005.png,0,5,5,30,"[1, 0]",left,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000169_render000000.png,stimuli/rgb_scene000169_render000001.png,0,6,6,168,"[1, 0]",left,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000165_render000002.png,stimuli/rgb_scene000165_render000004.png,0,7,7,159,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000047_render000004.png,stimuli/rgb_scene000047_render000005.png,0,8,8,39,"[1, 0]",left,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000047_render000000.png,stimuli/rgb_scene000047_render000003.png,0,9,9,23,"[1, 0]",left,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000160_render000001.png,stimuli/rgb_scene000160_render000004.png,0,10,10,134,"[1, 0]",left,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
stimuli/rgb_scene000147_render000001.png,stimuli/rgb_scene000147_render000004.png,0,11,11,92,"[0, 1]",right,1,33,33,m,y,y,2019_Jul_11_1307,2AFC_task,59.96994303116421,
